timestamp,label,action,format,scope,filepath,rows,cols,meta20260129_205826,Tab3_export,export,pdf,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_205826.pdf,12,2,"{""Tab"": ""Tab3"", ""Year"": 2020, ""Region"": ""Provinces"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_plot_20260129_205826.png""}"
20260129_205838,Tab3_export,export,md,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_205838.md,12,2,"{""Tab"": ""Tab3"", ""Year"": 2020, ""Region"": ""Provinces"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_205844,Tab3_export,export,md,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_205844.md,12,2,"{""Tab"": ""Tab3"", ""Year"": 2020, ""Region"": ""Provinces"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_205850,Tab3_export,export,csv,full,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_full_20260129_205850.csv,12,7,"{""Tab"": ""Tab3"", ""Year"": 2020, ""Region"": ""Provinces"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_205857,Tab3_export,export,csv,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_205857.csv,12,2,"{""Tab"": ""Tab3"", ""Year"": 2020, ""Region"": ""Provinces"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_210033,Tab3_export,export,csv,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_210033.csv,25,2,"{""Tab"": ""Tab3"", ""Year"": 2022, ""Region"": ""Municipalities"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_210041,Tab3_export,export,csv,full,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_full_20260129_210041.csv,424,222,"{""Tab"": ""Tab3"", ""Year"": 2022, ""Region"": ""Municipalities"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_210048,Tab3_export,export,md,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_210048.md,25,2,"{""Tab"": ""Tab3"", ""Year"": 2022, ""Region"": ""Municipalities"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_current_plot.png""}"
20260129_210056,Tab3_export,export,pdf,small,C:\Users\ronal\Covid_dashbord_16\Upload 29 jan\Upload 29 jan\notebooks\exports\Tab3_export_small_20260129_210056.pdf,25,2,"{""Tab"": ""Tab3"", ""Year"": 2022, ""Region"": ""Municipalities"", ""Metric"": ""RNA flow per 100k"", ""plot_path"": ""C:\\Users\\ronal\\Covid_dashbord_16\\Upload 29 jan\\Upload 29 jan\\notebooks\\exports\\Tab3_plot_20260129_210053.png""}"
